effectiveDate,id,firstName,lastName,prefix,managerId,country,line1,city,zipCode,lastHireDate,originalHireDate,active,absent,timeZone
2024-05-31,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21769,Hanspeter,Wulff,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-06,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-09,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-14,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-04,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-17,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-01,21769,Hanspeter,Wulff,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-02,21769,Hanspeter,Wulff,Herr,14434,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-11,21769,Hanspeter,Wulff,Herr,14434,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2013-11-01T00:00:00,2013-11-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-31,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-17,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-02,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-05-01,21770,Roderich,Trupp,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,false,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-02,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-11,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-06-01,21771,Jürgen,Franke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2015-04-01T00:00:00,2015-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-06-06,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-07,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21772,Gert,Schmidt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-01-09T00:00:00,2023-01-09T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-31,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-17,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-05-01,21773,Kristin,Meister,null,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-02-14T00:00:00,2022-02-14T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-11,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-03,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
